지점,지점명,일시,기온(°C)
185,고산,2022-07-15 06:00,26.4
185,고산,2022-07-15 07:00,26.4
185,고산,2022-07-15 08:00,26.7
185,고산,2022-07-15 09:00,24.2
185,고산,2022-07-15 10:00,23.7
185,고산,2022-07-15 11:00,24.2
185,고산,2022-07-15 12:00,24.6
185,고산,2022-07-15 13:00,24.6
185,고산,2022-07-15 14:00,25.2
185,고산,2022-07-15 15:00,24.9
185,고산,2022-07-15 16:00,24.7
185,고산,2022-07-15 17:00,26.4
185,고산,2022-07-15 18:00,25.9
185,고산,2022-07-15 19:00,25.7
185,고산,2022-07-15 20:00,25
185,고산,2022-07-15 21:00,25
185,고산,2022-07-15 22:00,24.6
185,고산,2022-07-15 23:00,24.9
185,고산,2022-07-16 00:00,25.1
188,성산,2022-07-10 01:00,23.8
188,성산,2022-07-10 02:00,23.9
188,성산,2022-07-10 03:00,24.1
188,성산,2022-07-10 04:00,23.2
188,성산,2022-07-10 05:00,23
188,성산,2022-07-10 06:00,22.6
188,성산,2022-07-10 07:00,24.7
188,성산,2022-07-10 08:00,27.2
188,성산,2022-07-10 09:00,27.7
188,성산,2022-07-10 10:00,28.6
188,성산,2022-07-10 11:00,29.2
188,성산,2022-07-10 12:00,30
188,성산,2022-07-10 13:00,30.3
188,성산,2022-07-10 14:00,30.1
188,성산,2022-07-10 15:00,30.2
188,성산,2022-07-10 16:00,30.3
188,성산,2022-07-10 17:00,30.1
188,성산,2022-07-10 18:00,29.8
188,성산,2022-07-10 19:00,29
188,성산,2022-07-10 20:00,27.8
188,성산,2022-07-10 21:00,27.1
188,성산,2022-07-10 22:00,26.6
188,성산,2022-07-10 23:00,26.1
188,성산,2022-07-11 00:00,25.8
188,성산,2022-07-11 01:00,25.9
188,성산,2022-07-11 02:00,26.1
188,성산,2022-07-11 03:00,26.2
188,성산,2022-07-11 04:00,26.4
188,성산,2022-07-11 05:00,24.9
188,성산,2022-07-11 06:00,23.8
188,성산,2022-07-11 07:00,24.5
188,성산,2022-07-11 08:00,25.6
188,성산,2022-07-11 09:00,23.9
188,성산,2022-07-11 10:00,23.9
188,성산,2022-07-11 11:00,24.2
188,성산,2022-07-11 12:00,25.1
188,성산,2022-07-11 13:00,27
188,성산,2022-07-11 14:00,27.7
188,성산,2022-07-11 15:00,28.7
188,성산,2022-07-11 16:00,27.9
188,성산,2022-07-11 17:00,27.9
188,성산,2022-07-11 18:00,27.7
188,성산,2022-07-11 19:00,27.4
188,성산,2022-07-11 20:00,27
188,성산,2022-07-11 21:00,26.5
188,성산,2022-07-11 22:00,26.2
188,성산,2022-07-11 23:00,25.5
188,성산,2022-07-12 00:00,25.5
188,성산,2022-07-12 01:00,25.3
188,성산,2022-07-12 02:00,25.2
188,성산,2022-07-12 03:00,25
188,성산,2022-07-12 04:00,24.7
188,성산,2022-07-12 05:00,24.3
188,성산,2022-07-12 06:00,24.4
188,성산,2022-07-12 07:00,25.2
188,성산,2022-07-12 08:00,27.2
188,성산,2022-07-12 09:00,28
188,성산,2022-07-12 10:00,28.5
188,성산,2022-07-12 11:00,28.6
188,성산,2022-07-12 12:00,30
188,성산,2022-07-12 13:00,29.6
188,성산,2022-07-12 14:00,28.3
188,성산,2022-07-12 15:00,27.9
188,성산,2022-07-12 16:00,27.8
188,성산,2022-07-12 17:00,27.6
188,성산,2022-07-12 18:00,27.5
188,성산,2022-07-12 19:00,27.1
188,성산,2022-07-12 20:00,26.9
188,성산,2022-07-12 21:00,26.8
188,성산,2022-07-12 22:00,26.8
188,성산,2022-07-12 23:00,26.7
188,성산,2022-07-13 00:00,26.6
188,성산,2022-07-13 01:00,26.5
188,성산,2022-07-13 02:00,26.4
188,성산,2022-07-13 03:00,26.3
188,성산,2022-07-13 04:00,26.3
188,성산,2022-07-13 05:00,26.3
188,성산,2022-07-13 06:00,26.3
188,성산,2022-07-13 07:00,26.6
188,성산,2022-07-13 08:00,26.9
188,성산,2022-07-13 09:00,27.3
188,성산,2022-07-13 10:00,27.5
188,성산,2022-07-13 11:00,27.4
188,성산,2022-07-13 12:00,27.6
188,성산,2022-07-13 13:00,28.8
188,성산,2022-07-13 14:00,28.9
188,성산,2022-07-13 15:00,29.2
188,성산,2022-07-13 16:00,29.8
188,성산,2022-07-13 17:00,29.4
188,성산,2022-07-13 18:00,29.5
188,성산,2022-07-13 19:00,29.1
188,성산,2022-07-13 20:00,27.9
188,성산,2022-07-13 21:00,27.4
188,성산,2022-07-13 22:00,27.3
188,성산,2022-07-13 23:00,27.3
188,성산,2022-07-14 00:00,27.2
188,성산,2022-07-14 01:00,27.1
188,성산,2022-07-14 02:00,27.1
188,성산,2022-07-14 03:00,27.1
188,성산,2022-07-14 04:00,26.9
188,성산,2022-07-14 05:00,27.1
188,성산,2022-07-14 06:00,27.5
188,성산,2022-07-14 07:00,27.8
188,성산,2022-07-14 08:00,28.8
188,성산,2022-07-14 09:00,28.2
188,성산,2022-07-14 10:00,27.2
188,성산,2022-07-14 11:00,27.4
188,성산,2022-07-14 12:00,29.9
188,성산,2022-07-14 13:00,30.4
188,성산,2022-07-14 14:00,30.7
188,성산,2022-07-14 15:00,31.4
188,성산,2022-07-14 16:00,31.3
188,성산,2022-07-14 17:00,30.5
188,성산,2022-07-14 18:00,28.8
188,성산,2022-07-14 19:00,28.2
188,성산,2022-07-14 20:00,27.4
188,성산,2022-07-14 21:00,26.4
188,성산,2022-07-14 22:00,25.7
188,성산,2022-07-14 23:00,25.1
188,성산,2022-07-15 00:00,24.7
188,성산,2022-07-15 01:00,24.9
188,성산,2022-07-15 02:00,25.7
188,성산,2022-07-15 03:00,25.8
188,성산,2022-07-15 04:00,25.6
188,성산,2022-07-15 05:00,25.9
188,성산,2022-07-15 06:00,25.3
188,성산,2022-07-15 07:00,25.5
188,성산,2022-07-15 08:00,26.5
188,성산,2022-07-15 09:00,27.6
188,성산,2022-07-15 10:00,26.9
188,성산,2022-07-15 11:00,26
188,성산,2022-07-15 12:00,25.7
188,성산,2022-07-15 13:00,25.7
188,성산,2022-07-15 14:00,26.6
188,성산,2022-07-15 15:00,27.7
188,성산,2022-07-15 16:00,27.6
188,성산,2022-07-15 17:00,25.9
188,성산,2022-07-15 18:00,25.5
188,성산,2022-07-15 19:00,25.1
188,성산,2022-07-15 20:00,25
188,성산,2022-07-15 21:00,24.8
188,성산,2022-07-15 22:00,24.5
188,성산,2022-07-15 23:00,24.7
188,성산,2022-07-16 00:00,24.7
189,서귀포,2022-07-10 01:00,26.2
189,서귀포,2022-07-10 02:00,26.1
189,서귀포,2022-07-10 03:00,25.7
189,서귀포,2022-07-10 04:00,25.5
189,서귀포,2022-07-10 05:00,25.4
189,서귀포,2022-07-10 06:00,25.2
189,서귀포,2022-07-10 07:00,26.5
189,서귀포,2022-07-10 08:00,27.3
189,서귀포,2022-07-10 09:00,28.5
189,서귀포,2022-07-10 10:00,28.8
189,서귀포,2022-07-10 11:00,28.8
189,서귀포,2022-07-10 12:00,29.8
189,서귀포,2022-07-10 13:00,30.2
189,서귀포,2022-07-10 14:00,29.7
189,서귀포,2022-07-10 15:00,29.1
189,서귀포,2022-07-10 16:00,29
189,서귀포,2022-07-10 17:00,29.1
189,서귀포,2022-07-10 18:00,28.3
189,서귀포,2022-07-10 19:00,27.7
189,서귀포,2022-07-10 20:00,27.5
189,서귀포,2022-07-10 21:00,27.4
189,서귀포,2022-07-10 22:00,27.1
189,서귀포,2022-07-10 23:00,27.4
189,서귀포,2022-07-11 00:00,27.2
189,서귀포,2022-07-11 01:00,26.9
189,서귀포,2022-07-11 02:00,26.9
189,서귀포,2022-07-11 03:00,26.9
189,서귀포,2022-07-11 04:00,26.5
189,서귀포,2022-07-11 05:00,24.5
189,서귀포,2022-07-11 06:00,24.4
189,서귀포,2022-07-11 07:00,24.6
189,서귀포,2022-07-11 08:00,23.6
189,서귀포,2022-07-11 09:00,23.1
189,서귀포,2022-07-11 10:00,23.4
189,서귀포,2022-07-11 11:00,24.3
189,서귀포,2022-07-11 12:00,25.1
189,서귀포,2022-07-11 13:00,26.3
189,서귀포,2022-07-11 14:00,27
189,서귀포,2022-07-11 15:00,27.7
189,서귀포,2022-07-11 16:00,27.6
189,서귀포,2022-07-11 17:00,27.3
189,서귀포,2022-07-11 18:00,27.1
189,서귀포,2022-07-11 19:00,26.3
189,서귀포,2022-07-11 20:00,26.4
189,서귀포,2022-07-11 21:00,26.5
189,서귀포,2022-07-11 22:00,26.4
189,서귀포,2022-07-11 23:00,26.3
189,서귀포,2022-07-12 00:00,26.2
189,서귀포,2022-07-12 01:00,25.3
189,서귀포,2022-07-12 02:00,25.7
189,서귀포,2022-07-12 03:00,25.7
189,서귀포,2022-07-12 04:00,25.5
189,서귀포,2022-07-12 05:00,25.4
189,서귀포,2022-07-12 06:00,25.1
189,서귀포,2022-07-12 07:00,26.4
189,서귀포,2022-07-12 08:00,27
189,서귀포,2022-07-12 09:00,27.8
189,서귀포,2022-07-12 10:00,27.6
189,서귀포,2022-07-12 11:00,28.2
189,서귀포,2022-07-12 12:00,28.4
189,서귀포,2022-07-12 13:00,28.7
189,서귀포,2022-07-12 14:00,29
189,서귀포,2022-07-12 15:00,28.6
189,서귀포,2022-07-12 16:00,27.7
189,서귀포,2022-07-12 17:00,27.8
189,서귀포,2022-07-12 18:00,27.3
189,서귀포,2022-07-12 19:00,27.2
189,서귀포,2022-07-12 20:00,26.9
189,서귀포,2022-07-12 21:00,26.9
189,서귀포,2022-07-12 22:00,26.9
189,서귀포,2022-07-12 23:00,26.7
189,서귀포,2022-07-13 00:00,26.5
189,서귀포,2022-07-13 01:00,26.5
189,서귀포,2022-07-13 02:00,26.4
189,서귀포,2022-07-13 03:00,26.4
189,서귀포,2022-07-13 04:00,25.7
189,서귀포,2022-07-13 05:00,25.4
189,서귀포,2022-07-13 06:00,25.5
189,서귀포,2022-07-13 07:00,25.9
189,서귀포,2022-07-13 08:00,26.6
189,서귀포,2022-07-13 09:00,27.8
189,서귀포,2022-07-13 10:00,27.7
189,서귀포,2022-07-13 11:00,28.1
189,서귀포,2022-07-13 12:00,27.9
189,서귀포,2022-07-13 13:00,28.5
189,서귀포,2022-07-13 14:00,29.3
189,서귀포,2022-07-13 15:00,29.2
189,서귀포,2022-07-13 16:00,29.1
189,서귀포,2022-07-13 17:00,28.8
189,서귀포,2022-07-13 18:00,29
189,서귀포,2022-07-13 19:00,28.2
189,서귀포,2022-07-13 20:00,27.7
189,서귀포,2022-07-13 21:00,27.8
189,서귀포,2022-07-13 22:00,27.6
189,서귀포,2022-07-13 23:00,27.5
189,서귀포,2022-07-14 00:00,27.6
189,서귀포,2022-07-14 01:00,27.3
189,서귀포,2022-07-14 02:00,27.3
189,서귀포,2022-07-14 03:00,27.2
189,서귀포,2022-07-14 04:00,27.1
189,서귀포,2022-07-14 05:00,27.3
189,서귀포,2022-07-14 06:00,27.3
189,서귀포,2022-07-14 07:00,27.7
189,서귀포,2022-07-14 08:00,28.1
189,서귀포,2022-07-14 09:00,27.7
189,서귀포,2022-07-14 10:00,27.7
189,서귀포,2022-07-14 11:00,27.3
189,서귀포,2022-07-14 12:00,27.4
189,서귀포,2022-07-14 13:00,27.9
189,서귀포,2022-07-14 14:00,27.9
189,서귀포,2022-07-14 15:00,27.9
189,서귀포,2022-07-14 16:00,28.2
189,서귀포,2022-07-14 17:00,28.1
189,서귀포,2022-07-14 18:00,29.4
189,서귀포,2022-07-14 19:00,29.6
189,서귀포,2022-07-14 20:00,28.6
189,서귀포,2022-07-14 21:00,27.9
189,서귀포,2022-07-14 22:00,27.1
189,서귀포,2022-07-14 23:00,27
189,서귀포,2022-07-15 00:00,26.2
189,서귀포,2022-07-15 01:00,26.3
189,서귀포,2022-07-15 02:00,26.1
189,서귀포,2022-07-15 03:00,25.8
189,서귀포,2022-07-15 04:00,26
189,서귀포,2022-07-15 05:00,25.4
189,서귀포,2022-07-15 06:00,25.7
189,서귀포,2022-07-15 07:00,26.4
189,서귀포,2022-07-15 08:00,27.7
189,서귀포,2022-07-15 09:00,27.2
189,서귀포,2022-07-15 10:00,25.4
189,서귀포,2022-07-15 11:00,24.6
189,서귀포,2022-07-15 12:00,24.2
189,서귀포,2022-07-15 13:00,24.9
189,서귀포,2022-07-15 14:00,25.2
189,서귀포,2022-07-15 15:00,26.8
189,서귀포,2022-07-15 16:00,24.7
189,서귀포,2022-07-15 17:00,24.8
189,서귀포,2022-07-15 18:00,25.3
189,서귀포,2022-07-15 19:00,25.4
189,서귀포,2022-07-15 20:00,25.6
189,서귀포,2022-07-15 21:00,25.4
189,서귀포,2022-07-15 22:00,25
189,서귀포,2022-07-15 23:00,24.8
189,서귀포,2022-07-16 00:00,25.1
192,진주,2022-07-10 01:00,24.7
192,진주,2022-07-10 02:00,24
192,진주,2022-07-10 03:00,23.5
192,진주,2022-07-10 04:00,23.1
192,진주,2022-07-10 05:00,22.7
192,진주,2022-07-10 06:00,22.8
192,진주,2022-07-10 07:00,24.8
192,진주,2022-07-10 08:00,26.2
192,진주,2022-07-10 09:00,28.3
192,진주,2022-07-10 10:00,29.7
192,진주,2022-07-10 11:00,31.2
192,진주,2022-07-10 12:00,31.7
192,진주,2022-07-10 13:00,31
192,진주,2022-07-10 14:00,31.8
192,진주,2022-07-10 15:00,32.3
192,진주,2022-07-10 16:00,31.6
192,진주,2022-07-10 17:00,29.9
192,진주,2022-07-10 18:00,28.3
192,진주,2022-07-10 19:00,27.6
192,진주,2022-07-10 20:00,26.8
192,진주,2022-07-10 21:00,26.4
192,진주,2022-07-10 22:00,25.8
192,진주,2022-07-10 23:00,25.6
192,진주,2022-07-11 00:00,25.4
192,진주,2022-07-11 01:00,25.5
192,진주,2022-07-11 02:00,25.3
192,진주,2022-07-11 03:00,25
192,진주,2022-07-11 04:00,24.3
192,진주,2022-07-11 05:00,24.2
192,진주,2022-07-11 06:00,24.2
192,진주,2022-07-11 07:00,24.3
192,진주,2022-07-11 08:00,24.2
192,진주,2022-07-11 09:00,24.4
192,진주,2022-07-11 10:00,24.6
192,진주,2022-07-11 11:00,23.5
192,진주,2022-07-11 12:00,24.2
192,진주,2022-07-11 13:00,24.6
192,진주,2022-07-11 14:00,24.7
192,진주,2022-07-11 15:00,25
192,진주,2022-07-11 16:00,27.1
192,진주,2022-07-11 17:00,28.1
192,진주,2022-07-11 18:00,27.9
192,진주,2022-07-11 19:00,26.7
192,진주,2022-07-11 20:00,25.7
192,진주,2022-07-11 21:00,25.2
192,진주,2022-07-11 22:00,25.4
192,진주,2022-07-11 23:00,25.3
192,진주,2022-07-12 00:00,25.2
192,진주,2022-07-12 01:00,25.1
192,진주,2022-07-12 02:00,24.8
192,진주,2022-07-12 03:00,24.8
192,진주,2022-07-12 04:00,25
192,진주,2022-07-12 05:00,24.3
192,진주,2022-07-12 06:00,24.4
192,진주,2022-07-12 07:00,25.2
192,진주,2022-07-12 08:00,25.8
192,진주,2022-07-12 09:00,26.6
192,진주,2022-07-12 10:00,27.2
192,진주,2022-07-12 11:00,27.7
192,진주,2022-07-12 12:00,28.2
192,진주,2022-07-12 13:00,29.2
192,진주,2022-07-12 14:00,29.2
192,진주,2022-07-12 15:00,30
192,진주,2022-07-12 16:00,28
192,진주,2022-07-12 17:00,27.1
192,진주,2022-07-12 18:00,26.2
192,진주,2022-07-12 19:00,25.6
192,진주,2022-07-12 20:00,24.8
192,진주,2022-07-12 21:00,24.3
192,진주,2022-07-12 22:00,24.1
192,진주,2022-07-12 23:00,24
192,진주,2022-07-13 00:00,23.3
192,진주,2022-07-13 01:00,23.6
192,진주,2022-07-13 02:00,22.7
192,진주,2022-07-13 03:00,22.2
192,진주,2022-07-13 04:00,22.4
192,진주,2022-07-13 05:00,22.1
192,진주,2022-07-13 06:00,22.5
192,진주,2022-07-13 07:00,22.8
192,진주,2022-07-13 08:00,24
192,진주,2022-07-13 09:00,25.5
192,진주,2022-07-13 10:00,26
192,진주,2022-07-13 11:00,26.6
192,진주,2022-07-13 12:00,26.1
192,진주,2022-07-13 13:00,25.6
192,진주,2022-07-13 14:00,25.7
192,진주,2022-07-13 15:00,25.2
192,진주,2022-07-13 16:00,25.1
192,진주,2022-07-13 17:00,25.3
192,진주,2022-07-13 18:00,25.2
192,진주,2022-07-13 19:00,25
192,진주,2022-07-13 20:00,24.8
192,진주,2022-07-13 21:00,24.7
192,진주,2022-07-13 22:00,24.6
192,진주,2022-07-13 23:00,24.5
192,진주,2022-07-14 00:00,24.2
192,진주,2022-07-14 01:00,24.3
192,진주,2022-07-14 02:00,25.5
192,진주,2022-07-14 03:00,25.5
192,진주,2022-07-14 04:00,25.2
192,진주,2022-07-14 05:00,25.2
192,진주,2022-07-14 06:00,25.8
192,진주,2022-07-14 07:00,26.6
192,진주,2022-07-14 08:00,27
192,진주,2022-07-14 09:00,27.6
192,진주,2022-07-14 10:00,29.2
192,진주,2022-07-14 11:00,29.7
192,진주,2022-07-14 12:00,30.6
192,진주,2022-07-14 13:00,31.5
192,진주,2022-07-14 14:00,32.5
192,진주,2022-07-14 15:00,33.4
192,진주,2022-07-14 16:00,32.9
192,진주,2022-07-14 17:00,32.7
192,진주,2022-07-14 18:00,32.7
192,진주,2022-07-14 19:00,30.6
192,진주,2022-07-14 20:00,29
192,진주,2022-07-14 21:00,28.2
192,진주,2022-07-14 22:00,27.2
192,진주,2022-07-14 23:00,25.1
192,진주,2022-07-15 00:00,24.2
192,진주,2022-07-15 01:00,23.8
192,진주,2022-07-15 02:00,23.1
192,진주,2022-07-15 03:00,22.3
192,진주,2022-07-15 04:00,21.7
192,진주,2022-07-15 05:00,21.2
192,진주,2022-07-15 06:00,21.2
192,진주,2022-07-15 07:00,23.7
192,진주,2022-07-15 08:00,26
192,진주,2022-07-15 09:00,27.5
192,진주,2022-07-15 10:00,28.6
192,진주,2022-07-15 11:00,29.6
192,진주,2022-07-15 12:00,31.3
192,진주,2022-07-15 13:00,31.8
192,진주,2022-07-15 14:00,32.7
192,진주,2022-07-15 15:00,32.9
192,진주,2022-07-15 16:00,32
192,진주,2022-07-15 17:00,31.4
192,진주,2022-07-15 18:00,30.7
192,진주,2022-07-15 19:00,29.3
192,진주,2022-07-15 20:00,27.8
192,진주,2022-07-15 21:00,26.7
192,진주,2022-07-15 22:00,25.9
192,진주,2022-07-15 23:00,24.5
192,진주,2022-07-16 00:00,23.3
201,강화,2022-07-10 01:00,22.2
201,강화,2022-07-10 02:00,21.8
201,강화,2022-07-10 03:00,22.8
201,강화,2022-07-10 04:00,22.9
201,강화,2022-07-10 05:00,21.7
201,강화,2022-07-10 06:00,22.2
201,강화,2022-07-10 07:00,22.4
201,강화,2022-07-10 08:00,23.7
201,강화,2022-07-10 09:00,25.6
201,강화,2022-07-10 10:00,27.6
201,강화,2022-07-10 11:00,29.1
201,강화,2022-07-10 12:00,30.1
201,강화,2022-07-10 13:00,31.5
201,강화,2022-07-10 14:00,31.3
201,강화,2022-07-10 15:00,29.7
201,강화,2022-07-10 16:00,28.8
201,강화,2022-07-10 17:00,29.1
201,강화,2022-07-10 18:00,28
201,강화,2022-07-10 19:00,27.7
201,강화,2022-07-10 20:00,26.4
201,강화,2022-07-10 21:00,24.8
201,강화,2022-07-10 22:00,25.5
201,강화,2022-07-10 23:00,24.9
201,강화,2022-07-11 00:00,23.8
201,강화,2022-07-11 01:00,23.6
201,강화,2022-07-11 02:00,23.5
201,강화,2022-07-11 03:00,22.9
201,강화,2022-07-11 04:00,22.2
201,강화,2022-07-11 05:00,22.4
201,강화,2022-07-11 06:00,22.5
201,강화,2022-07-11 07:00,23.2
201,강화,2022-07-11 08:00,24.4
201,강화,2022-07-11 09:00,26.2
201,강화,2022-07-11 10:00,27.3
201,강화,2022-07-11 11:00,28.2
201,강화,2022-07-11 12:00,27.8
201,강화,2022-07-11 13:00,28.9
201,강화,2022-07-11 14:00,28.4
201,강화,2022-07-11 15:00,29.3
201,강화,2022-07-11 16:00,28.6
201,강화,2022-07-11 17:00,28.8
201,강화,2022-07-11 18:00,27.8
201,강화,2022-07-11 19:00,27
201,강화,2022-07-11 20:00,25.9
201,강화,2022-07-11 21:00,25.3
201,강화,2022-07-11 22:00,24.6
201,강화,2022-07-11 23:00,24.2
201,강화,2022-07-12 00:00,23.9
201,강화,2022-07-12 01:00,23.6
201,강화,2022-07-12 02:00,23.1
201,강화,2022-07-12 03:00,22.8
201,강화,2022-07-12 04:00,22.3
201,강화,2022-07-12 05:00,22.2
201,강화,2022-07-12 06:00,22.5
201,강화,2022-07-12 07:00,22.8
201,강화,2022-07-12 08:00,23.8
201,강화,2022-07-12 09:00,24.3
201,강화,2022-07-12 10:00,24.7
201,강화,2022-07-12 11:00,25.3
201,강화,2022-07-12 12:00,26.3
201,강화,2022-07-12 13:00,26.9
201,강화,2022-07-12 14:00,27.2
201,강화,2022-07-12 15:00,27.9
201,강화,2022-07-12 16:00,28.2
201,강화,2022-07-12 17:00,27
201,강화,2022-07-12 18:00,26.8
201,강화,2022-07-12 19:00,25.7
201,강화,2022-07-12 20:00,25.2
201,강화,2022-07-12 21:00,24.7
201,강화,2022-07-12 22:00,24.3
201,강화,2022-07-12 23:00,24.9
201,강화,2022-07-13 00:00,25.3
201,강화,2022-07-13 01:00,25.1
201,강화,2022-07-13 02:00,25.8
201,강화,2022-07-13 03:00,25.6
201,강화,2022-07-13 04:00,24.6
201,강화,2022-07-13 05:00,24.5
201,강화,2022-07-13 06:00,24.4
201,강화,2022-07-13 07:00,24.7
201,강화,2022-07-13 08:00,24.7
201,강화,2022-07-13 09:00,24.4
201,강화,2022-07-13 10:00,23.9
201,강화,2022-07-13 11:00,24
201,강화,2022-07-13 12:00,24.1
201,강화,2022-07-13 13:00,24.2
201,강화,2022-07-13 14:00,24.3
201,강화,2022-07-13 15:00,24.6
201,강화,2022-07-13 16:00,24.3
201,강화,2022-07-13 17:00,24.5
201,강화,2022-07-13 18:00,24.4
201,강화,2022-07-13 19:00,24
201,강화,2022-07-13 20:00,23.8
201,강화,2022-07-13 21:00,23.7
201,강화,2022-07-13 22:00,23.7
201,강화,2022-07-13 23:00,23.8
201,강화,2022-07-14 00:00,23.8
201,강화,2022-07-14 01:00,23.2
201,강화,2022-07-14 02:00,22.8
201,강화,2022-07-14 03:00,22.7
201,강화,2022-07-14 04:00,22.7
201,강화,2022-07-14 05:00,21.6
201,강화,2022-07-14 06:00,21.6
201,강화,2022-07-14 07:00,22.7
201,강화,2022-07-14 08:00,23
201,강화,2022-07-14 09:00,24.3
201,강화,2022-07-14 10:00,24.8
201,강화,2022-07-14 11:00,25.6
201,강화,2022-07-14 12:00,27
201,강화,2022-07-14 13:00,26.6
201,강화,2022-07-14 14:00,27.6
201,강화,2022-07-14 15:00,26.7
201,강화,2022-07-14 16:00,27.1
201,강화,2022-07-14 17:00,26.6
201,강화,2022-07-14 18:00,25.5
201,강화,2022-07-14 19:00,24.7
201,강화,2022-07-14 20:00,24.1
201,강화,2022-07-14 21:00,23.2
201,강화,2022-07-14 22:00,23.2
201,강화,2022-07-14 23:00,24
201,강화,2022-07-15 00:00,22.5
201,강화,2022-07-15 01:00,21.5
201,강화,2022-07-15 02:00,20.9
201,강화,2022-07-15 03:00,20.2
201,강화,2022-07-15 04:00,19.9
201,강화,2022-07-15 05:00,20.5
201,강화,2022-07-15 06:00,20.8
201,강화,2022-07-15 07:00,21.5
201,강화,2022-07-15 08:00,23.7
201,강화,2022-07-15 09:00,25.1
201,강화,2022-07-15 10:00,26.3
201,강화,2022-07-15 11:00,26.9
201,강화,2022-07-15 12:00,26.8
201,강화,2022-07-15 13:00,27
201,강화,2022-07-15 14:00,26.5
201,강화,2022-07-15 15:00,26
201,강화,2022-07-15 16:00,25.9
201,강화,2022-07-15 17:00,24.9
201,강화,2022-07-15 18:00,24
201,강화,2022-07-15 19:00,23.6
201,강화,2022-07-15 20:00,23.3
201,강화,2022-07-15 21:00,23
201,강화,2022-07-15 22:00,23
201,강화,2022-07-15 23:00,23.2
201,강화,2022-07-16 00:00,23.1
202,양평,2022-07-10 01:00,24.9
202,양평,2022-07-10 02:00,24.5
202,양평,2022-07-10 03:00,24
202,양평,2022-07-10 04:00,23.7
202,양평,2022-07-10 05:00,23.8
202,양평,2022-07-10 06:00,23.4
202,양평,2022-07-10 07:00,24.4
202,양평,2022-07-10 08:00,25
202,양평,2022-07-10 09:00,26.2
202,양평,2022-07-10 10:00,28
202,양평,2022-07-10 11:00,29.4
202,양평,2022-07-10 12:00,31.4
202,양평,2022-07-10 13:00,31.6
202,양평,2022-07-10 14:00,31.9
202,양평,2022-07-10 15:00,32.8
202,양평,2022-07-10 16:00,32.7
202,양평,2022-07-10 17:00,32.5
202,양평,2022-07-10 18:00,31.7
202,양평,2022-07-10 19:00,30.8
202,양평,2022-07-10 20:00,30.1
202,양평,2022-07-10 21:00,29.2
202,양평,2022-07-10 22:00,29.1
202,양평,2022-07-10 23:00,28.2
202,양평,2022-07-11 00:00,27
202,양평,2022-07-11 01:00,27.3
202,양평,2022-07-11 02:00,23.2
202,양평,2022-07-11 03:00,22.8
202,양평,2022-07-11 04:00,22.6
202,양평,2022-07-11 05:00,22.3
202,양평,2022-07-11 06:00,22.4
202,양평,2022-07-11 07:00,22.3
202,양평,2022-07-11 08:00,22.4
202,양평,2022-07-11 09:00,22.9
202,양평,2022-07-11 10:00,24
202,양평,2022-07-11 11:00,25.1
202,양평,2022-07-11 12:00,26.3
202,양평,2022-07-11 13:00,27.3
202,양평,2022-07-11 14:00,28.5
202,양평,2022-07-11 15:00,28.1
202,양평,2022-07-11 16:00,27.9
202,양평,2022-07-11 17:00,28.2
202,양평,2022-07-11 18:00,27.7
202,양평,2022-07-11 19:00,25
202,양평,2022-07-11 20:00,24.6
202,양평,2022-07-11 21:00,24.6
202,양평,2022-07-11 22:00,24
202,양평,2022-07-11 23:00,23.6
202,양평,2022-07-12 00:00,23.5
202,양평,2022-07-12 01:00,22.7
202,양평,2022-07-12 02:00,22.1
202,양평,2022-07-12 03:00,21.8
202,양평,2022-07-12 04:00,21.9
202,양평,2022-07-12 05:00,21.7
202,양평,2022-07-12 06:00,21.6
202,양평,2022-07-12 07:00,22.7
202,양평,2022-07-12 08:00,24.2
202,양평,2022-07-12 09:00,25.6
202,양평,2022-07-12 10:00,26.6
202,양평,2022-07-12 11:00,27.2
202,양평,2022-07-12 12:00,27.9
202,양평,2022-07-12 13:00,28
202,양평,2022-07-12 14:00,28.8
202,양평,2022-07-12 15:00,28.1
202,양평,2022-07-12 16:00,28.2
202,양평,2022-07-12 17:00,28.1
202,양평,2022-07-12 18:00,28.1
202,양평,2022-07-12 19:00,27.5
202,양평,2022-07-12 20:00,26.5
202,양평,2022-07-12 21:00,26.2
202,양평,2022-07-12 22:00,25.6
202,양평,2022-07-12 23:00,25.4
202,양평,2022-07-13 00:00,24.9
202,양평,2022-07-13 01:00,25
202,양평,2022-07-13 02:00,24.9
202,양평,2022-07-13 03:00,25
202,양평,2022-07-13 04:00,25.4
202,양평,2022-07-13 05:00,25.1
202,양평,2022-07-13 06:00,24.7
202,양평,2022-07-13 07:00,24.4
202,양평,2022-07-13 08:00,23.8
202,양평,2022-07-13 09:00,23.8
202,양평,2022-07-13 10:00,23.4
202,양평,2022-07-13 11:00,23
202,양평,2022-07-13 12:00,23.1
202,양평,2022-07-13 13:00,23.1
202,양평,2022-07-13 14:00,23.2
202,양평,2022-07-13 15:00,23
202,양평,2022-07-13 16:00,23
202,양평,2022-07-13 17:00,22.8
202,양평,2022-07-13 18:00,22.8
202,양평,2022-07-13 19:00,22.9
202,양평,2022-07-13 20:00,22.8
202,양평,2022-07-13 21:00,22.7
202,양평,2022-07-13 22:00,22.9
202,양평,2022-07-13 23:00,23
